author_id_,after_timegap_,senti_mean,senti_size,senti_category_mean,retweet_size,reply_size,bot_interaction,senti_mean_t2,interaction_times,bot_senti,interaction_senti,retweet_count_original,like_count_original,retweet_count_interaction,like_count_interaction,topic,burstiness,cascade,pos_num,RF_bot_pred_bot,RF_bot_prob_bot,DL_bot_pred_bot,DL_bot_prob_bot,XGB_bot_pred_bot,XGB_bot_prob_bot,BOTOMETER_bot_prob_bot,astroturf_score_bot,fake_follower_score_bot,financial_score_bot,other_score_bot,overall_score_bot,self_declared_score_bot,spammer_score_bot,RF_bot_prob_user,RF_bot_pred_bot_user,DL_bot_pred_user,DL_bot_prob_user,XGB_bot_pred_user,XGB_bot_prob_user,BOTOMETER_bot_prob_user,astroturf_score_human,fake_follower_score_human,financial_score_human,other_score_human,overall_score_human,self_declared_score_human,spammer_score_human,retweet_log_original,like_log_original,without_like_original,retweet_log_interaction,like_log_interaction,without_like_interaction,few_like_original,few_like_interaction,frequent_interact,sample_uid,log_daily_tweet,senti_abs,senti_abs_t2,tg1,senti_abs_sqrt,senti_abs_sqrt_t2,after_10days,after_20days,after_30days,tg1_10days,tg1_20days,tg1_30days
186,19,0.09215,4,0.0,2.0,2.0,1,-0.2985333333333333,1,,0.3123,0.0,0.0,0,0,4.0,-0.1407013012912504,0.0,16.0,0.0,0.3536012749969402,1,0.5983852326869965,0,0.1004722565412521,0.6915799517497913,0.6,1.2,0.4,2.4,1.0,2.7,0.4,0.2651057172289456,0.0,1,0.5983852326869965,0,0.0729033052921295,0.2263182996110987,0.6,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0,,1.3862943611198906,0.09215,0.2985333333333333,19,0.3035621847332108,0.2985333333333333,0,1,0,0,1,0
186,20,0.2366666666666666,6,0.3333333333333333,0.0,4.0,1,0.0,1,,0.3123,0.0,0.0,0,0,4.0,-0.1407013012912504,0.0,16.0,0.0,0.3536012749969402,1,0.5983852326869965,0,0.1004722565412521,0.6915799517497913,0.6,1.2,0.4,2.4,1.0,2.7,0.4,0.2651057172289456,0.0,1,0.5983852326869965,0,0.0729033052921295,0.2263182996110987,0.6,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0,,1.791759469228055,0.2366666666666666,0.0,20,0.4864839839775475,0.0,0,1,0,0,1,0
186,21,-0.0948999999999999,4,0.0,4.0,0.0,1,0.09215,1,,0.3123,0.0,0.0,0,0,4.0,-0.1407013012912504,0.0,16.0,0.0,0.3536012749969402,1,0.5983852326869965,0,0.1004722565412521,0.6915799517497913,0.6,1.2,0.4,2.4,1.0,2.7,0.4,0.2651057172289456,0.0,1,0.5983852326869965,0,0.0729033052921295,0.2263182996110987,0.6,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0,,1.3862943611198906,0.0948999999999999,0.09215,21,0.3080584360149872,0.09215,0,0,1,0,0,1
186,22,0.116875,8,0.25,6.0,0.0,1,0.2366666666666666,1,,0.3123,0.0,0.0,0,0,4.0,-0.1407013012912504,0.0,16.0,0.0,0.3536012749969402,1,0.5983852326869965,0,0.1004722565412521,0.6915799517497913,0.6,1.2,0.4,2.4,1.0,2.7,0.4,0.2651057172289456,0.0,1,0.5983852326869965,0,0.0729033052921295,0.2263182996110987,0.6,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0,,2.079441541679836,0.116875,0.2366666666666666,22,0.3418698582794336,0.2366666666666666,0,0,1,0,0,1
186,24,0.1119666666666667,6,0.0,4.0,2.0,1,-0.0948999999999999,1,,0.3123,0.0,0.0,0,0,4.0,-0.1407013012912504,0.0,16.0,0.0,0.3536012749969402,1,0.5983852326869965,0,0.1004722565412521,0.6915799517497913,0.6,1.2,0.4,2.4,1.0,2.7,0.4,0.2651057172289456,0.0,1,0.5983852326869965,0,0.0729033052921295,0.2263182996110987,0.6,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0,,1.791759469228055,0.1119666666666667,0.0948999999999999,24,0.3346142057155773,0.0948999999999999,0,0,1,0,0,1
186,25,0.0386,4,0.5,4.0,0.0,1,0.116875,1,,0.3123,0.0,0.0,0,0,4.0,-0.1407013012912504,0.0,16.0,0.0,0.3536012749969402,1,0.5983852326869965,0,0.1004722565412521,0.6915799517497913,0.6,1.2,0.4,2.4,1.0,2.7,0.4,0.2651057172289456,0.0,1,0.5983852326869965,0,0.0729033052921295,0.2263182996110987,0.6,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0,,1.3862943611198906,0.0386,0.116875,25,0.196468827043885,0.116875,0,0,1,0,0,1
186,26,0.296,2,1.0,0.0,0.0,1,0.1119666666666667,1,,0.3123,0.0,0.0,0,0,4.0,-0.1407013012912504,0.0,16.0,0.0,0.3536012749969402,1,0.5983852326869965,0,0.1004722565412521,0.6915799517497913,0.6,1.2,0.4,2.4,1.0,2.7,0.4,0.2651057172289456,0.0,1,0.5983852326869965,0,0.0729033052921295,0.2263182996110987,0.6,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0,,0.6931471805599453,0.296,0.1119666666666667,26,0.5440588203494178,0.1119666666666667,0,0,1,0,0,1
186,27,-0.25,2,-1.0,2.0,0.0,1,0.0386,1,,0.3123,0.0,0.0,0,0,4.0,-0.1407013012912504,0.0,16.0,0.0,0.3536012749969402,1,0.5983852326869965,0,0.1004722565412521,0.6915799517497913,0.6,1.2,0.4,2.4,1.0,2.7,0.4,0.2651057172289456,0.0,1,0.5983852326869965,0,0.0729033052921295,0.2263182996110987,0.6,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0,,0.6931471805599453,0.25,0.0386,27,0.5,0.0386,0,0,1,0,0,1
186,28,0.7506,2,1.0,2.0,0.0,1,0.296,1,,0.3123,0.0,0.0,0,0,4.0,-0.1407013012912504,0.0,16.0,0.0,0.3536012749969402,1,0.5983852326869965,0,0.1004722565412521,0.6915799517497913,0.6,1.2,0.4,2.4,1.0,2.7,0.4,0.2651057172289456,0.0,1,0.5983852326869965,0,0.0729033052921295,0.2263182996110987,0.6,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0,,0.6931471805599453,0.7506,0.296,28,0.8663717446916192,0.296,0,0,1,0,0,1
186,30,0.0,2,0.0,0.0,2.0,1,-0.25,1,,0.3123,0.0,0.0,0,0,4.0,-0.1407013012912504,0.0,16.0,0.0,0.3536012749969402,1,0.5983852326869965,0,0.1004722565412521,0.6915799517497913,0.6,1.2,0.4,2.4,1.0,2.7,0.4,0.2651057172289456,0.0,1,0.5983852326869965,0,0.0729033052921295,0.2263182996110987,0.6,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0,,0.6931471805599453,0.0,0.25,30,0.0,0.25,0,0,1,0,0,1
187,-24,-0.4767,1,-1.0,0.0,0.0,1,,1,0.3462,0.0,1.0,1.0,0,1,4.0,0.1033121443047642,0.0,19.0,1.0,0.5824595669133676,0,0.185905635356903,0,0.020780399441719,0.7969290189014606,1.2,0.6,0.0,1.8,2.8,0.1,0.0,0.1691975052833414,0.0,1,0.5983852326869965,0,0.056642860174179,0.4479465575931997,0.5,0.1,0.3,1.0,0.4,0.2,0.0,0.6931471805599453,0.6931471805599453,0,0.0,0.6931471805599453,0,1,1,0,,0.0,0.4767,,-24,0.6904346457123948,,0,0,0,0,0,0
188,-24,0.0,2,0.0,0.0,2.0,1,,1,,0.3612,0.0,0.0,0,1,2.0,-0.6155681931492206,0.0,28.0,1.0,0.6370469276094275,1,0.5983852326869965,0,0.0146062104031443,0.7939576449836836,2.1,0.2,0.0,1.8,2.0,0.0,0.0,0.2481179519249067,0.0,1,0.5983852326869965,0,0.0941748917102813,0.2263182996110987,1.0,0.2,0.2,0.5,0.0,0.0,0.1,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,0.6931471805599453,0.0,,-24,0.0,,0,0,0,0,0,0
188,4,-0.25,2,-1.0,0.0,2.0,1,,1,,0.3612,0.0,0.0,0,1,2.0,-0.6155681931492206,0.0,28.0,1.0,0.6370469276094275,1,0.5983852326869965,0,0.0146062104031443,0.7939576449836836,2.1,0.2,0.0,1.8,2.0,0.0,0.0,0.2481179519249067,0.0,1,0.5983852326869965,0,0.0941748917102813,0.2263182996110987,1.0,0.2,0.2,0.5,0.0,0.0,0.1,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,0.6931471805599453,0.25,,4,0.5,,1,0,0,1,0,0
188,6,0.3612,2,1.0,0.0,2.0,1,0.0,1,,0.3612,0.0,0.0,0,1,2.0,-0.6155681931492206,0.0,28.0,1.0,0.6370469276094275,1,0.5983852326869965,0,0.0146062104031443,0.7939576449836836,2.1,0.2,0.0,1.8,2.0,0.0,0.0,0.2481179519249067,0.0,1,0.5983852326869965,0,0.0941748917102813,0.2263182996110987,1.0,0.2,0.2,0.5,0.0,0.0,0.1,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,0.6931471805599453,0.3612,0.0,6,0.6009991680526688,0.0,1,0,0,1,0,0
189,-30,0.0,1,0.0,0.0,1.0,1,,1,,-0.296,0.0,0.0,0,2,4.0,0.6692873058560911,0.0,14.0,1.0,0.6370469276094275,1,0.5983852326869965,0,0.0146062104031443,0.7939576449836836,2.1,0.2,0.0,1.8,2.0,0.0,0.0,0.4745903260524876,0.0,1,0.5983852326869965,0,0.0433806702494621,0.2263182996110987,3.1,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0986122886681098,0,1,1,0,,0.0,0.0,,-30,0.0,,0,0,0,0,0,0
189,-28,-0.6166,1,-1.0,1.0,0.0,1,,1,,-0.296,0.0,0.0,0,2,4.0,0.6692873058560911,0.0,14.0,1.0,0.6370469276094275,1,0.5983852326869965,0,0.0146062104031443,0.7939576449836836,2.1,0.2,0.0,1.8,2.0,0.0,0.0,0.4745903260524876,0.0,1,0.5983852326869965,0,0.0433806702494621,0.2263182996110987,3.1,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0986122886681098,0,1,1,0,,0.0,0.6166,,-28,0.7852388171760233,,0,0,0,0,0,0
189,-23,0.296,1,1.0,0.0,0.0,1,0.0,1,,-0.296,0.0,0.0,0,2,4.0,0.6692873058560911,0.0,14.0,1.0,0.6370469276094275,1,0.5983852326869965,0,0.0146062104031443,0.7939576449836836,2.1,0.2,0.0,1.8,2.0,0.0,0.0,0.4745903260524876,0.0,1,0.5983852326869965,0,0.0433806702494621,0.2263182996110987,3.1,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0986122886681098,0,1,1,0,,0.0,0.296,0.0,-23,0.5440588203494178,0.0,0,0,0,0,0,0
189,-17,-0.5965,1,-1.0,0.0,1.0,1,-0.6166,1,,-0.296,0.0,0.0,0,2,4.0,0.6692873058560911,0.0,14.0,1.0,0.6370469276094275,1,0.5983852326869965,0,0.0146062104031443,0.7939576449836836,2.1,0.2,0.0,1.8,2.0,0.0,0.0,0.4745903260524876,0.0,1,0.5983852326869965,0,0.0433806702494621,0.2263182996110987,3.1,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0986122886681098,0,1,1,0,,0.0,0.5965,0.6166,-17,0.7723341245859852,0.6166,0,0,0,0,0,0
189,-12,-0.8885,1,-1.0,0.0,0.0,1,0.296,1,,-0.296,0.0,0.0,0,2,4.0,0.6692873058560911,0.0,14.0,1.0,0.6370469276094275,1,0.5983852326869965,0,0.0146062104031443,0.7939576449836836,2.1,0.2,0.0,1.8,2.0,0.0,0.0,0.4745903260524876,0.0,1,0.5983852326869965,0,0.0433806702494621,0.2263182996110987,3.1,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0986122886681098,0,1,1,0,,0.0,0.8885,0.296,-12,0.9426027795418386,0.296,0,0,0,0,0,0
189,-3,0.25,1,1.0,1.0,0.0,1,-0.5965,1,,-0.296,0.0,0.0,0,2,4.0,0.6692873058560911,0.0,14.0,1.0,0.6370469276094275,1,0.5983852326869965,0,0.0146062104031443,0.7939576449836836,2.1,0.2,0.0,1.8,2.0,0.0,0.0,0.4745903260524876,0.0,1,0.5983852326869965,0,0.0433806702494621,0.2263182996110987,3.1,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0986122886681098,0,1,1,0,,0.0,0.25,0.5965,-3,0.5,0.5965,0,0,0,0,0,0
189,13,-0.8319,1,-1.0,0.0,1.0,1,-0.8885,1,,-0.296,0.0,0.0,0,2,4.0,0.6692873058560911,0.0,14.0,1.0,0.6370469276094275,1,0.5983852326869965,0,0.0146062104031443,0.7939576449836836,2.1,0.2,0.0,1.8,2.0,0.0,0.0,0.4745903260524876,0.0,1,0.5983852326869965,0,0.0433806702494621,0.2263182996110987,3.1,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0986122886681098,0,1,1,0,,0.0,0.8319,0.8885,13,0.9120855223058856,0.8885,0,1,0,0,1,0
189,16,-0.34,1,-1.0,0.0,1.0,1,0.25,1,,-0.296,0.0,0.0,0,2,4.0,0.6692873058560911,0.0,14.0,1.0,0.6370469276094275,1,0.5983852326869965,0,0.0146062104031443,0.7939576449836836,2.1,0.2,0.0,1.8,2.0,0.0,0.0,0.4745903260524876,0.0,1,0.5983852326869965,0,0.0433806702494621,0.2263182996110987,3.1,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0986122886681098,0,1,1,0,,0.0,0.34,0.25,16,0.5830951894845301,0.25,0,1,0,0,1,0
189,30,-0.7964,1,-1.0,0.0,1.0,1,-0.8319,1,,-0.296,0.0,0.0,0,2,4.0,0.6692873058560911,0.0,14.0,1.0,0.6370469276094275,1,0.5983852326869965,0,0.0146062104031443,0.7939576449836836,2.1,0.2,0.0,1.8,2.0,0.0,0.0,0.4745903260524876,0.0,1,0.5983852326869965,0,0.0433806702494621,0.2263182996110987,3.1,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0986122886681098,0,1,1,0,,0.0,0.7964,0.8319,30,0.8924124606929242,0.8319,0,0,1,0,0,1
190,-30,-0.5248,2,-1.0,2.0,0.0,1,,1,,-0.504,0.0,0.0,6,23,5.0,-0.0807302548392421,0.0,34.0,1.0,0.5762111213195669,0,0.185905635356903,1,0.9637969136238098,0.7287106185584935,2.3,1.9,0.1,2.2,1.2,0.2,0.0,0.4996081605416652,0.0,1,0.5983852326869965,0,0.1258615106344223,0.2787259978325127,2.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1,1.9459101490553128,3.1780538303479458,0,1,0,0,,0.6931471805599453,0.5248,,-30,0.7244308110509934,,0,0,0,0,0,0
190,-29,-0.6808,1,-1.0,0.0,1.0,1,,1,,-0.504,0.0,0.0,6,23,5.0,-0.0807302548392421,0.0,34.0,1.0,0.5762111213195669,0,0.185905635356903,1,0.9637969136238098,0.7287106185584935,2.3,1.9,0.1,2.2,1.2,0.2,0.0,0.4996081605416652,0.0,1,0.5983852326869965,0,0.1258615106344223,0.2787259978325127,2.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1,1.9459101490553128,3.1780538303479458,0,1,0,0,,0.0,0.6808,,-29,0.8251060537894507,,0,0,0,0,0,0
190,-27,0.0,1,0.0,1.0,0.0,1,-0.5248,1,,-0.504,0.0,0.0,6,23,5.0,-0.0807302548392421,0.0,34.0,1.0,0.5762111213195669,0,0.185905635356903,1,0.9637969136238098,0.7287106185584935,2.3,1.9,0.1,2.2,1.2,0.2,0.0,0.4996081605416652,0.0,1,0.5983852326869965,0,0.1258615106344223,0.2787259978325127,2.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1,1.9459101490553128,3.1780538303479458,0,1,0,0,,0.0,0.0,0.5248,-27,0.0,0.5248,0,0,0,0,0,0
190,-26,0.0258,1,0.0,1.0,0.0,1,-0.6808,1,,-0.504,0.0,0.0,6,23,5.0,-0.0807302548392421,0.0,34.0,1.0,0.5762111213195669,0,0.185905635356903,1,0.9637969136238098,0.7287106185584935,2.3,1.9,0.1,2.2,1.2,0.2,0.0,0.4996081605416652,0.0,1,0.5983852326869965,0,0.1258615106344223,0.2787259978325127,2.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1,1.9459101490553128,3.1780538303479458,0,1,0,0,,0.0,0.0258,0.6808,-26,0.1606237840420901,0.6808,0,0,0,0,0,0
190,-21,-0.6289,1,-1.0,1.0,0.0,1,0.0,1,,-0.504,0.0,0.0,6,23,5.0,-0.0807302548392421,0.0,34.0,1.0,0.5762111213195669,0,0.185905635356903,1,0.9637969136238098,0.7287106185584935,2.3,1.9,0.1,2.2,1.2,0.2,0.0,0.4996081605416652,0.0,1,0.5983852326869965,0,0.1258615106344223,0.2787259978325127,2.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1,1.9459101490553128,3.1780538303479458,0,1,0,0,,0.0,0.6289,0.0,-21,0.7930321557162736,0.0,0,0,0,0,0,0
190,-20,-0.4941,2,-1.0,2.0,0.0,1,0.0258,1,,-0.504,0.0,0.0,6,23,5.0,-0.0807302548392421,0.0,34.0,1.0,0.5762111213195669,0,0.185905635356903,1,0.9637969136238098,0.7287106185584935,2.3,1.9,0.1,2.2,1.2,0.2,0.0,0.4996081605416652,0.0,1,0.5983852326869965,0,0.1258615106344223,0.2787259978325127,2.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1,1.9459101490553128,3.1780538303479458,0,1,0,0,,0.6931471805599453,0.4941,0.0258,-20,0.7029224708315989,0.0258,0,0,0,0,0,0
190,-16,-0.27125,2,0.0,2.0,0.0,1,-0.6289,1,,-0.504,0.0,0.0,6,23,5.0,-0.0807302548392421,0.0,34.0,1.0,0.5762111213195669,0,0.185905635356903,1,0.9637969136238098,0.7287106185584935,2.3,1.9,0.1,2.2,1.2,0.2,0.0,0.4996081605416652,0.0,1,0.5983852326869965,0,0.1258615106344223,0.2787259978325127,2.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1,1.9459101490553128,3.1780538303479458,0,1,0,0,,0.6931471805599453,0.27125,0.6289,-16,0.5208166663999915,0.6289,0,0,0,0,0,0
190,-15,-0.128,1,-1.0,1.0,0.0,1,-0.4941,1,,-0.504,0.0,0.0,6,23,5.0,-0.0807302548392421,0.0,34.0,1.0,0.5762111213195669,0,0.185905635356903,1,0.9637969136238098,0.7287106185584935,2.3,1.9,0.1,2.2,1.2,0.2,0.0,0.4996081605416652,0.0,1,0.5983852326869965,0,0.1258615106344223,0.2787259978325127,2.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1,1.9459101490553128,3.1780538303479458,0,1,0,0,,0.0,0.128,0.4941,-15,0.3577708763999663,0.4941,0,0,0,0,0,0
190,-12,0.25,1,1.0,1.0,0.0,1,-0.27125,1,,-0.504,0.0,0.0,6,23,5.0,-0.0807302548392421,0.0,34.0,1.0,0.5762111213195669,0,0.185905635356903,1,0.9637969136238098,0.7287106185584935,2.3,1.9,0.1,2.2,1.2,0.2,0.0,0.4996081605416652,0.0,1,0.5983852326869965,0,0.1258615106344223,0.2787259978325127,2.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1,1.9459101490553128,3.1780538303479458,0,1,0,0,,0.0,0.25,0.27125,-12,0.5,0.27125,0,0,0,0,0,0
190,-11,0.5719,1,1.0,1.0,0.0,1,-0.128,1,,-0.504,0.0,0.0,6,23,5.0,-0.0807302548392421,0.0,34.0,1.0,0.5762111213195669,0,0.185905635356903,1,0.9637969136238098,0.7287106185584935,2.3,1.9,0.1,2.2,1.2,0.2,0.0,0.4996081605416652,0.0,1,0.5983852326869965,0,0.1258615106344223,0.2787259978325127,2.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1,1.9459101490553128,3.1780538303479458,0,1,0,0,,0.0,0.5719,0.128,-11,0.7562407024221851,0.128,0,0,0,0,0,0
190,-8,0.0,1,0.0,1.0,0.0,1,0.25,1,,-0.504,0.0,0.0,6,23,5.0,-0.0807302548392421,0.0,34.0,1.0,0.5762111213195669,0,0.185905635356903,1,0.9637969136238098,0.7287106185584935,2.3,1.9,0.1,2.2,1.2,0.2,0.0,0.4996081605416652,0.0,1,0.5983852326869965,0,0.1258615106344223,0.2787259978325127,2.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1,1.9459101490553128,3.1780538303479458,0,1,0,0,,0.0,0.0,0.25,-8,0.0,0.25,0,0,0,0,0,0
190,-4,-0.6801,1,-1.0,1.0,0.0,1,0.5719,1,,-0.504,0.0,0.0,6,23,5.0,-0.0807302548392421,0.0,34.0,1.0,0.5762111213195669,0,0.185905635356903,1,0.9637969136238098,0.7287106185584935,2.3,1.9,0.1,2.2,1.2,0.2,0.0,0.4996081605416652,0.0,1,0.5983852326869965,0,0.1258615106344223,0.2787259978325127,2.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1,1.9459101490553128,3.1780538303479458,0,1,0,0,,0.0,0.6801,0.5719,-4,0.8246817568007674,0.5719,0,0,0,0,0,0
190,0,0.3397,2,1.0,2.0,0.0,1,0.0,1,,-0.504,0.0,0.0,6,23,5.0,-0.0807302548392421,0.0,34.0,1.0,0.5762111213195669,0,0.185905635356903,1,0.9637969136238098,0.7287106185584935,2.3,1.9,0.1,2.2,1.2,0.2,0.0,0.4996081605416652,0.0,1,0.5983852326869965,0,0.1258615106344223,0.2787259978325127,2.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1,1.9459101490553128,3.1780538303479458,0,1,0,0,,0.6931471805599453,0.3397,0.0,0,0.5828378848359121,0.0,0,0,0,0,0,0
190,1,-0.7351,1,-1.0,1.0,0.0,1,-0.6801,1,,-0.504,0.0,0.0,6,23,5.0,-0.0807302548392421,0.0,34.0,1.0,0.5762111213195669,0,0.185905635356903,1,0.9637969136238098,0.7287106185584935,2.3,1.9,0.1,2.2,1.2,0.2,0.0,0.4996081605416652,0.0,1,0.5983852326869965,0,0.1258615106344223,0.2787259978325127,2.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1,1.9459101490553128,3.1780538303479458,0,1,0,0,,0.0,0.7351,0.6801,1,0.8573797291748855,0.6801,1,0,0,1,0,0
190,3,-0.7783,1,-1.0,1.0,0.0,1,0.3397,1,,-0.504,0.0,0.0,6,23,5.0,-0.0807302548392421,0.0,34.0,1.0,0.5762111213195669,0,0.185905635356903,1,0.9637969136238098,0.7287106185584935,2.3,1.9,0.1,2.2,1.2,0.2,0.0,0.4996081605416652,0.0,1,0.5983852326869965,0,0.1258615106344223,0.2787259978325127,2.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1,1.9459101490553128,3.1780538303479458,0,1,0,0,,0.0,0.7783,0.3397,3,0.8822131261775694,0.3397,1,0,0,1,0,0
190,4,0.4019,1,1.0,1.0,0.0,1,-0.7351,1,,-0.504,0.0,0.0,6,23,5.0,-0.0807302548392421,0.0,34.0,1.0,0.5762111213195669,0,0.185905635356903,1,0.9637969136238098,0.7287106185584935,2.3,1.9,0.1,2.2,1.2,0.2,0.0,0.4996081605416652,0.0,1,0.5983852326869965,0,0.1258615106344223,0.2787259978325127,2.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1,1.9459101490553128,3.1780538303479458,0,1,0,0,,0.0,0.4019,0.7351,4,0.6339558344238185,0.7351,1,0,0,1,0,0
190,6,-0.4059,2,-0.5,2.0,0.0,1,-0.7783,1,,-0.504,0.0,0.0,6,23,5.0,-0.0807302548392421,0.0,34.0,1.0,0.5762111213195669,0,0.185905635356903,1,0.9637969136238098,0.7287106185584935,2.3,1.9,0.1,2.2,1.2,0.2,0.0,0.4996081605416652,0.0,1,0.5983852326869965,0,0.1258615106344223,0.2787259978325127,2.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1,1.9459101490553128,3.1780538303479458,0,1,0,0,,0.6931471805599453,0.4059,0.7783,6,0.637102817447859,0.7783,1,0,0,1,0,0
190,10,-0.0531857142857142,7,-0.1428571428571428,3.0,4.0,1,0.4019,1,,-0.504,0.0,0.0,6,23,5.0,-0.0807302548392421,0.0,34.0,1.0,0.5762111213195669,0,0.185905635356903,1,0.9637969136238098,0.7287106185584935,2.3,1.9,0.1,2.2,1.2,0.2,0.0,0.4996081605416652,0.0,1,0.5983852326869965,0,0.1258615106344223,0.2787259978325127,2.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1,1.9459101490553128,3.1780538303479458,0,1,0,0,,1.9459101490553128,0.0531857142857142,0.4019,10,0.2306202816009777,0.4019,1,0,0,1,0,0
190,13,0.1821,2,0.5,2.0,0.0,1,-0.4059,1,,-0.504,0.0,0.0,6,23,5.0,-0.0807302548392421,0.0,34.0,1.0,0.5762111213195669,0,0.185905635356903,1,0.9637969136238098,0.7287106185584935,2.3,1.9,0.1,2.2,1.2,0.2,0.0,0.4996081605416652,0.0,1,0.5983852326869965,0,0.1258615106344223,0.2787259978325127,2.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1,1.9459101490553128,3.1780538303479458,0,1,0,0,,0.6931471805599453,0.1821,0.4059,13,0.4267317658670373,0.4059,0,1,0,0,1,0
190,14,0.6892,1,1.0,1.0,0.0,1,-0.0531857142857142,1,,-0.504,0.0,0.0,6,23,5.0,-0.0807302548392421,0.0,34.0,1.0,0.5762111213195669,0,0.185905635356903,1,0.9637969136238098,0.7287106185584935,2.3,1.9,0.1,2.2,1.2,0.2,0.0,0.4996081605416652,0.0,1,0.5983852326869965,0,0.1258615106344223,0.2787259978325127,2.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1,1.9459101490553128,3.1780538303479458,0,1,0,0,,0.0,0.6892,0.0531857142857142,14,0.8301807032206904,0.0531857142857142,0,1,0,0,1,0
190,15,-0.25,1,-1.0,1.0,0.0,1,0.1821,1,,-0.504,0.0,0.0,6,23,5.0,-0.0807302548392421,0.0,34.0,1.0,0.5762111213195669,0,0.185905635356903,1,0.9637969136238098,0.7287106185584935,2.3,1.9,0.1,2.2,1.2,0.2,0.0,0.4996081605416652,0.0,1,0.5983852326869965,0,0.1258615106344223,0.2787259978325127,2.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1,1.9459101490553128,3.1780538303479458,0,1,0,0,,0.0,0.25,0.1821,15,0.5,0.1821,0,1,0,0,1,0
190,16,0.5423,1,1.0,1.0,0.0,1,0.6892,1,,-0.504,0.0,0.0,6,23,5.0,-0.0807302548392421,0.0,34.0,1.0,0.5762111213195669,0,0.185905635356903,1,0.9637969136238098,0.7287106185584935,2.3,1.9,0.1,2.2,1.2,0.2,0.0,0.4996081605416652,0.0,1,0.5983852326869965,0,0.1258615106344223,0.2787259978325127,2.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1,1.9459101490553128,3.1780538303479458,0,1,0,0,,0.0,0.5423,0.6892,16,0.7364102117705865,0.6892,0,1,0,0,1,0
