created_at_dt,id_x_atypical,diff_num_atypical,id_x_typical,diff_num_typical,id_x,diff_num,atypical_bot_pct,typical_bot_pct,human_pct
2019-11-29 22:40:00+00:00,1.0,1.0,16.0,-8.0,55,-1.0,0.013888888888888888,0.2222222222222222,0.7638888888888888
2019-11-29 22:45:00+00:00,0.0,-1.0,20.0,4.0,47,-8.0,0.0,0.29850746268656714,0.7014925373134329
2019-11-29 22:50:00+00:00,3.0,3.0,20.0,0.0,54,7.0,0.03896103896103896,0.2597402597402597,0.7012987012987013
2019-11-29 22:55:00+00:00,1.0,-2.0,19.0,-1.0,63,9.0,0.012048192771084338,0.2289156626506024,0.7590361445783133
2019-11-29 23:00:00+00:00,0.0,-1.0,17.0,-2.0,58,-5.0,0.0,0.22666666666666666,0.7733333333333333
2019-11-29 23:05:00+00:00,0.0,0.0,23.0,6.0,49,-9.0,0.0,0.3194444444444444,0.6805555555555556
2019-11-29 23:10:00+00:00,0.0,0.0,15.0,-8.0,45,-4.0,0.0,0.25,0.75
2019-11-29 23:15:00+00:00,2.0,2.0,14.0,-1.0,61,16.0,0.025974025974025976,0.18181818181818182,0.7922077922077922
2019-11-29 23:20:00+00:00,1.0,-1.0,15.0,1.0,47,-14.0,0.015873015873015872,0.23809523809523808,0.746031746031746
2019-11-29 23:25:00+00:00,1.0,0.0,10.0,-5.0,43,-4.0,0.018518518518518517,0.18518518518518517,0.7962962962962963
2019-11-29 23:30:00+00:00,0.0,-1.0,11.0,1.0,34,-9.0,0.0,0.24444444444444444,0.7555555555555555
2019-11-29 23:35:00+00:00,4.0,4.0,11.0,0.0,45,11.0,0.06666666666666667,0.18333333333333332,0.75
2019-11-29 23:40:00+00:00,0.0,-4.0,12.0,1.0,45,0.0,0.0,0.21052631578947367,0.7894736842105263
2019-11-29 23:45:00+00:00,1.0,1.0,9.0,-3.0,31,-14.0,0.024390243902439025,0.21951219512195122,0.7560975609756098
2019-11-29 23:50:00+00:00,1.0,0.0,12.0,3.0,31,0.0,0.022727272727272728,0.2727272727272727,0.7045454545454546
2019-11-29 23:55:00+00:00,1.0,0.0,9.0,-3.0,37,6.0,0.02127659574468085,0.19148936170212766,0.7872340425531915
2019-11-30 00:00:00+00:00,1.0,0.0,12.0,3.0,30,-7.0,0.023255813953488372,0.27906976744186046,0.6976744186046512
2019-11-30 00:05:00+00:00,1.0,0.0,9.0,-3.0,37,7.0,0.02127659574468085,0.19148936170212766,0.7872340425531915
2019-11-30 00:10:00+00:00,1.0,0.0,8.0,-1.0,31,-6.0,0.025,0.2,0.775
2019-11-30 00:15:00+00:00,0.0,-1.0,7.0,-1.0,23,-8.0,0.0,0.23333333333333334,0.7666666666666667
2019-11-30 00:20:00+00:00,0.0,0.0,11.0,4.0,19,-4.0,0.0,0.36666666666666664,0.6333333333333333
2019-11-30 00:25:00+00:00,0.0,0.0,9.0,-2.0,16,-3.0,0.0,0.36,0.64
2019-11-30 00:30:00+00:00,2.0,2.0,5.0,-4.0,24,8.0,0.06451612903225806,0.16129032258064516,0.7741935483870968
2019-11-30 00:35:00+00:00,0.0,-2.0,7.0,2.0,20,-4.0,0.0,0.25925925925925924,0.7407407407407407
2019-11-30 00:40:00+00:00,1.0,1.0,8.0,1.0,23,3.0,0.03125,0.25,0.71875
2019-11-30 00:45:00+00:00,0.0,-1.0,13.0,5.0,12,-11.0,0.0,0.52,0.48
2019-11-30 00:50:00+00:00,0.0,0.0,3.0,-10.0,21,9.0,0.0,0.125,0.875
2019-11-30 00:55:00+00:00,1.0,1.0,6.0,3.0,17,-4.0,0.041666666666666664,0.25,0.7083333333333334
2019-11-30 01:00:00+00:00,0.0,-1.0,9.0,3.0,13,-4.0,0.0,0.4090909090909091,0.5909090909090909
2019-11-30 01:05:00+00:00,1.0,1.0,4.0,-5.0,16,3.0,0.047619047619047616,0.19047619047619047,0.7619047619047619
2019-11-30 01:10:00+00:00,0.0,-1.0,4.0,0.0,18,2.0,0.0,0.18181818181818182,0.8181818181818182
2019-11-30 01:15:00+00:00,1.0,1.0,6.0,2.0,17,-1.0,0.041666666666666664,0.25,0.7083333333333334
2019-11-30 01:20:00+00:00,1.0,0.0,9.0,3.0,11,-6.0,0.047619047619047616,0.42857142857142855,0.5238095238095238
2019-11-30 01:25:00+00:00,0.0,-1.0,4.0,-5.0,13,2.0,0.0,0.23529411764705882,0.7647058823529411
2019-11-30 01:30:00+00:00,1.0,1.0,9.0,5.0,11,-2.0,0.047619047619047616,0.42857142857142855,0.5238095238095238
2019-11-30 01:35:00+00:00,1.0,0.0,4.0,-5.0,8,-3.0,0.07692307692307693,0.3076923076923077,0.6153846153846154
2019-11-30 01:40:00+00:00,0.0,-1.0,3.0,-1.0,14,6.0,0.0,0.17647058823529413,0.8235294117647058
2019-11-30 01:45:00+00:00,1.0,1.0,2.0,-1.0,10,-4.0,0.07692307692307693,0.15384615384615385,0.7692307692307693
2019-11-30 01:50:00+00:00,0.0,-1.0,4.0,2.0,9,-1.0,0.0,0.3076923076923077,0.6923076923076923
2019-11-30 01:55:00+00:00,0.0,0.0,7.0,3.0,6,-3.0,0.0,0.5384615384615384,0.46153846153846156
2019-11-30 02:00:00+00:00,2.0,2.0,3.0,-4.0,12,6.0,0.11764705882352941,0.17647058823529413,0.7058823529411765
